Col,Row,Endpoint,Author,Start Age,End Age,Point Estimate,Population,Delta,Mean,Baseline,Percent of Baseline,Standard Deviation,Variance,Percentile 2.5,Percentile 7.5,Percentile 12.5,Percentile 17.5,Percentile 22.5,Percentile 27.5,Percentile 32.5,Percentile 37.5,Percentile 42.5,Percentile 47.5,Percentile 52.5,Percentile 57.5,Percentile 62.5,Percentile 67.5,Percentile 72.5,Percentile 77.5,Percentile 82.5,Percentile 87.5,Percentile 92.5,Percentile 97.5
16,60,Mortality  All Cause,Krewski et al.,30,99,266.235717773438,1289704.125,3.06583023071289,266.060974121094,15036.7763671875,1.7694000005722,42.2416610717773,1784.35803222656,180.339553833008,203.151489257813,215.784820556641,225.2802734375,233.146240234375,240.120086669922,246.384796142578,252.289611816406,257.932739257813,263.434844970703,268.895751953125,274.417846679688,280.029724121094,285.936126708984,292.174560546875,299.004455566406,306.812652587891,316.175170898438,328.623901367188,351.284606933594
16,61,Mortality  All Cause,Krewski et al.,30,99,76.9115600585938,361512.6875,2.65911149978638,76.8633270263672,5002.39990234375,1.53649997711182,12.2174634933472,149.266403198242,52.0774841308594,58.6709442138672,62.3230133056641,65.068244934082,67.3425521850586,69.3590545654297,71.1706085205078,72.8781967163086,74.5101776123047,76.1014862060547,77.6809234619141,79.2781524658203,80.9014205932617,82.6099853515625,84.4146881103516,86.3906097412109,88.6497192382813,91.3587188720703,94.961067199707,101.519546508789
16,62,Mortality  All Cause,Krewski et al.,30,99,48.0781860351563,279191.59375,2.00515460968018,48.0503120422363,4139.02392578125,1.16089999675751,7.65182065963745,58.5503616333008,32.534107208252,36.6591949462891,38.9446296691895,40.6628494262695,42.086498260498,43.3489036560059,44.4831161499023,45.5523223876953,46.5742797851563,47.5708389282227,48.5600509643555,49.5604782104492,50.5773010253906,51.6476440429688,52.7783088684082,54.0163650512695,55.431999206543,57.1297760009766,59.3877792358398,63.4997711181641
16,63,Mortality  All Cause,Krewski et al.,30,99,7.23154163360596,59811.53125,1.44716215133667,7.22764205932617,861.205078125,0.839200019836426,1.15279817581177,1.32894372940063,4.89094924926758,5.51185512542725,5.85593223571777,6.11464929580688,6.32903480529785,6.51915550231934,6.68998432159424,6.85103511810303,7.00497913360596,7.15510702133179,7.30413866043091,7.45487117767334,7.60808372497559,7.769371509552,7.93976259231567,8.12635231018066,8.33972454071045,8.59564971923828,8.93606948852539,9.5561351776123
16,64,Mortality  All Cause,Krewski et al.,30,99,4.16802358627319,37018.58984375,1.07264685630798,4.16588973999023,668.949035644531,0.62279999256134,0.665160000324249,0.44243785738945,2.81798696517944,3.17602777481079,3.37446594238281,3.52368879318237,3.64735078811646,3.75702333450317,3.85557222366333,3.9484851360321,4.03730249404907,4.12392139434814,4.20991277694702,4.29688882827759,4.38530015945435,4.47837543487549,4.57670927047729,4.68439674377441,4.80754947662354,4.95527315139771,5.15178632736206,5.50978088378906
16,65,Mortality  All Cause,Krewski et al.,30,99,0.263185560703278,3376.1015625,0.794615268707275,0.263056188821793,56.9735565185547,0.461699992418289,0.042034849524498,0.00176692870445549,0.177892178297043,0.200508326292038,0.213044315576553,0.222471833229065,0.230284869670868,0.237214401364326,0.243441358208656,0.249312400817871,0.254924833774567,0.26039856672287,0.265832781791687,0.271329432725906,0.276916980743408,0.282799482345581,0.289014577865601,0.295821189880371,0.30360558629036,0.312943577766418,0.325366586446762,0.348000377416611
16,66,Mortality  All Cause,Krewski et al.,30,99,0.00499166594818234,120.412300109863,0.6881103515625,0.00498925056308508,1.24744367599487,0.400000005960464,0.000797494314610958,6.35997139397659E-07,0.00337362359277904,0.00380262709222734,0.00404043076559901,0.00421927263960242,0.00436749029904604,0.00449895020574331,0.00461708242073655,0.00472846487537026,0.00483494251966476,0.00493879057466984,0.00504188891500235,0.0051461742259562,0.00525218527764082,0.00536379497498274,0.00548171484842896,0.00561085948720574,0.00575855979695916,0.00593574205413461,0.00617146445438266,0.00660095317289233
16,67,Mortality  All Cause,Krewski et al.,30,99,0.103617042303085,1558.732421875,0.695169925689697,0.103566855192184,25.632007598877,0.404100000858307,0.0165540501475334,0.000274036574410275,0.0700301751494408,0.0789353549480438,0.0838716328144073,0.0875839665532112,0.0906606465578079,0.0933894366025925,0.0958415865898132,0.0981536284089088,0.100363843142986,0.102519482374191,0.104659557342529,0.106824263930321,0.109024792909622,0.111341521143913,0.113789245486259,0.116469979286194,0.119535863399506,0.123213693499565,0.128106683492661,0.137021720409393
16,68,Mortality  All Cause,Krewski et al.,30,99,0.0256290771067142,403.860412597656,0.719068288803101,0.025616617873311,6.12964677810669,0.417899996042252,0.0040942644700408,1.67630005307728E-05,0.0173219479620457,0.0195245258510113,0.0207454357296228,0.0216636229306459,0.0224245805293322,0.02309949696064,0.0237059872597456,0.0242778211832047,0.024824470281601,0.0253576170653105,0.025886919349432,0.0264223050326109,0.0269665531814098,0.0275395400822163,0.028144920244813,0.0288079269230366,0.0295661874115467,0.0304757952690125,0.0316859260201454,0.0338907688856125
16,69,Mortality  All Cause,Krewski et al.,30,99,0.0728842839598656,978.085815429688,0.751875877380371,0.0728486776351929,16.6725425720215,0.436899989843369,0.0116422064602375,0.000135540976771154,0.0492618978023529,0.0555253550410271,0.058997206389904,0.0616081915795803,0.0637720674276352,0.0656912475824356,0.067415863275528,0.0690419152379036,0.070596344769001,0.0721123814582825,0.0736174657940865,0.0751398578286171,0.0766874328255653,0.07831671833992,0.0800381228327751,0.0819233581423759,0.0840794518589973,0.0866658687591553,0.0901067927479744,0.0963760167360306
